Author,Comment,Likes,Replies,Date
"@خالدعبدالرحمن-ط2ي6ذ","‏‪<a href=""https://www.youtube.com/watch?v=8lU8-CLfQwk&amp;t=226"">3:46</a>‬‏ فاكرينك 😅😅😊😊😊😊😊",0,0,12/25/2025
"@ammaromar1546","قال الامام علي ع &quot;إن الله سبحانه فرض في أموال الأغنياء أقوات الفقراء، فما جاع فقير إلا بما منع به غني، والله تعالى سائلهم عن ذلك&quot;. ويدل هذا القول على أن جوع الفقير ليس قدراً محتماً بل هو نتيجة لحرمان الأغنياء لهم من حقوقهم المالية، وأن الأغنياء مسؤولون عن ذلك أمام الله تعالى.",0,0,12/25/2025
"@alaaalewaiwi5688","السؤال انه هل يوجد في دولنا العربية دراسات للمخاطر الاقتصادية القريبة والبعيدة ؟",0,0,12/25/2025
"@mah9mood","مرحبا أستاذ أشرف، شكرا لمحتواك.<br>لا تجوز التهنئة بأعياد الكفار، ولا المشاركة فيها. <br>الله تعالى يقول: { وَيُنْذِرَ الَّذِينَ قَالُوا اتَّخَذَ اللَّهُ وَلَدًا } [سُورَةُ الكَهْفِ: ٤] الله ينذرهم وأنت تهنئهم؟!!",0,0,12/25/2025
"@abdullahmansour8611","من زمان متابعك لم تتغير محترم كلام واقعي بدون اي توجه",0,0,12/25/2025
"@ahmedBaba5088","يا استاذ اشرف إيه السر ال في اللبس؟ و ازاي حافظت عليه كل السنين دي؟",0,0,12/25/2025
"@Zakaria-ait","اتمنى انك تغير لبسك في 2026<br><br>اصبح عندي عمى الابيض و الازرق السماوي",0,1,12/25/2025
"@A7madVOV","&lt;3",0,0,12/25/2025
"@IBTISSAM55","شكراً على مجهوداتكم الجميلة ، يا ريت تتكلموا عن تعويم الدرهم في 2026 و ماذا يمكن ان يحصل لطبقة المتوسطة و الفقيرة و كذلك اللي عندو مبلغ معين ، في أي مجال يستثمروا او كيف يحافظ عليه من التضخم",0,0,12/25/2025
"@عبداللطيفعلي-ش7ل","أحسنت وبارك الله فيك اكمل في نفس السياق",0,0,12/25/2025
"@BassamJaha-y8j","العملات الرقمية والإستثمار في المعادن النادرة أرجو  إنك تتكلم عنهم اكثر، إنتا مبدع استمر❤",0,0,12/25/2025
"@محمدعبدالرحمنسليمان","شكرا جزيلا لك دكتور أشرف نود تتكلم عن الأثر المترتبة في حال حدوث نزاع بين الصين وامريكا لاقدر الله وكذلك توعية اقتصادية للمجتمع العربي للتعامل مع تلك الاثار",0,0,12/25/2025
"@MrHamdy31","هو مفيش فكره جيده تجعل الأغنياء تحس بالفقراء و الطبقه المتوسطة زي مثلا أن القانون يلزم بدفع الزكاة زي الضرائب",0,0,12/25/2025
"@menna-i5i","حلقة جميلة جدا كالعادة ❤<br>اتمنى في 2026 تتكلموا اكتر عن اقتصاد المنطقة",0,0,12/25/2025
"@MahmoudAbdelrazek-DS","حلقة مميزة جدا .. بارك الله فيك",0,0,12/25/2025
"@حمزةمحمد-ث3س","ممكن تتكلم عن كيفية الاستثمار بابسط مبلغ عشان يطلع الفقير من اللي هو فيه أو يعيش عيشة كريمة",0,0,12/25/2025
"@sa3erai","النفط معادلة معقدة: <br>هبوط الأسعار تحت ٦٠ دولار، يعني انهيار شركات نفطية متوسط سعر التكلفة عندها ٦٤ دولار، ما يعني انهيار للمعروض، ما يعني عودة ارتفاع الأسعار مرة أخرى.<br>إذا ارتفعت الأسعار فوق ٧٠ يعني عودة إنتاج تلك الشركات ما يعني عودة الفائض ما يعني نزول الأسعار.<br>والدول المستهلكة كالصين تعلم أنه إذا قللت طلبها بشكل كبير، ستعود لتطلب فيما بعد، لكن في ذلك الوقت ستكون الأسعار كبيرة (كما حصل عدة مرات) وستكون تكلفة ذلك عالية عليها..<br>لذلك لسنين طويلة حتى ٢٠٥٠.. سيبقى النفط معلقًا بين ٦٠ إلى ٨٠ دولار.. هذا هو الأصل، الارتفاع فوق ٨٠ والنزول تحت ٦٠ مجرد شطحات.",0,0,12/25/2025
"@aymanelbakry9027","استاذ أشرف انا من المتابعين لكل فيديوهاتك باستمرار. اتمنى لو تخصص حلقه للحديث عن القيم الاجتماعيه social values والتى تبنى مجتمعات ناجحه مثل الصدق و العمل الجاد المتقن واحترام حقوق الآخرين واحترام القانون. اتحدث هنا عن الشعوب كافراد وبالتالي الدوله كمؤسسات. أوضح مثال على ذلك كل الدول المهزومه فى الحرب العالميه الثانيه وكيف نهضت.",0,0,12/25/2025
"@sa3erai","بالنسبة للحوار بين الطالبة الفقيرة وبين الأستاذ، كأنها حوار بين الرأسمالية (الأستاذ) والاشتراكية (الطالبة)، لكن كلاهما متطرف، فالدولة ليست غنية لمجرد أن هناك مال كثير يتم تداوله داخلها، وكذلك يجب ألا تُوزِّع الثروة بالتساوي كأنها حق مُسبق لكل فرد، بل تَمنح فرصًا متساوية حقيقية للجميع من خلال التعليم الجيد والرعاية الصحية والقوانين العادلة ومحاربة الفساد، فينال كلٌّ ما يستحقه بمهاراته واجتهاده، ويبقى نسبة حتمية يجب أن تكون قليلة للفساد والفقر.<br>أما الفقير الذي وقع في الفقر بسبب ظروف خارجة عن إرادته –مرضٍ أو إعاقة أو كارثة أو فشل بثمن كبير- فله حقٌّ مشروع في العون، ليس كتوزيع إجباري لثروة تساويه بمن يعمل، بل من خلال شبكة أمان إسلامية وإنسانية: الزكاة المفروضة والصدقات المشجَّع عليها وبرامج إعانة من الدولة؛ لترفعه فوق خط الفقر وتحفظ كرامته وتمنحه فرص للصعود دون أن تُقتل الحوافز أو تُهدر الإنتاجية.<br>بهذا يتحقق العدل دون إفراط في المساواة، والرحمة دون إفراط في التبعية.<br>مدار الأمر حول وجود الفرص وإدارة رأس المال من الدولة.. إذا فشلت في ذلك، فهي دولة فاشلة غير مزدهرة، حتى لو كانت في مجتمع متراحم يآزر بعضه، وحتى لو امتلأت بالثروات، وفنزويلا وإيران وغيرها مثال على دول ثروات، وشعوب ضاعت أجيالها في الفقر.",0,0,12/25/2025
"@alaaalewaiwi5688","صاير تخفف دم يا سيد اشرف هو احنا نقدر ننساك",0,0,12/25/2025
"@Looly2012","شكرا جزيلا 🙏🏼🤍",0,0,12/25/2025
"@ibrahimhassan5608","‏‪<a href=""https://www.youtube.com/watch?v=8lU8-CLfQwk&amp;t=1229"">20:29</a>‬‏ كيف يتم هيكله الاقتصاد العالمى بعد الازمات الكبرى كالحرب العالمية الثانية وكيف يمكن ان يحدث هذا مستقبلا إن شاء الله",0,0,12/25/2025
"@MohammadAlySaleh","ارجع شويتين لغزة و٣ شويات للسودان",0,0,12/25/2025
"@waleedbmw11","ركزوا في معدل التضخم في السودان اقسم بالله شي مرعب<br>دول التضخم فيها ١ و ٢ ٪ اهلها زعلانين ومتضايقيين فما بالكم ب ٨٧.٥ ٪<br>انا لله وانا اليه راجعون اللهم فرج عن السودان وعن كل بلاد المسلمين",0,0,12/25/2025
"@soloking7466","النحاس ارتفع 🔝🔝🔝",0,0,12/25/2025
"@Mohammed-Dz-23","<a href=""https://www.youtube.com/watch?v=J-wAl2M6iw8"">https://youtu.be/J-wAl2M6iw8?si=ljCmcCezPmdAqLCM</a>",0,0,12/25/2025
"@merolove6488","النقطه الجوهرية في البنوك انها حولت المال لسلعة بحيث يتاجر البنك بأموال المودعين بفوائد زهيدة على حساب قروض بدون ضمانات كافيه وأرباح وهميه لأن التاجر يضيف ثمن فائدة القرض على ثمن السلعه وبالتالي المودع يشاهد ثمن السلعة تزيد عما جناه من فوائد وأرباح.........إن الحل يكمن في إقتصاد يعتمد على البيع والشراء بنظام المرابحة أو المضاربه يكون فيه البنك هو الوسيط الذي يقوم بالاستثمار على أساس ربح وخسارة حقيقيه بشفافية ويكون المودع مطلع على ارباح وخسائر المشروع وتكون النسب الموزعة بين المودع والبنك وبين البنك والمستثمر واضحه في الربح والخسارة ....ويمكن أن يطرح على المودع عدة انظمه لمشاركة الربح والخسارة بنسب مختلفه عن طريق أن يكون البنك وسيط لمشروع واحد أو عدة مشاريع أو يكون هو من يدير بشكل منفرد المشروع ... وبذلك لن يكون هناك تضخم ويستفيد الجميع (المودع والمستثمر والبنك) ولن تحدث مشكلة إلا إذا قل الإنتاج والعمل لكن مايحدث هو سرقة بأرباح وهمية وتضخم لا ينتهي.",0,0,12/25/2025
"@Hosaam10","ابدعت يا دكتور كالعادة 💖",0,0,12/25/2025
"@ashrafiraqi9039","الفقير يزداد فقرأ والغني يزداد غنى<br>لو مشينا على الاقتصاد الإسلامي الحقيقي لتقلص الفوارق الطبقية",0,0,12/25/2025
"@Hossamelsharawy-t1h","ياريت تتكلم عن كيفيه تحول الاقتصاد الصيني من الاشتراكيه للرأسمالية",0,0,12/25/2025
"@salehmubarak4137","my suggestion for next episodes is to talk about gold &amp; silver prices and the expectations for 2026.",0,0,12/25/2025
"@الجنرال-راميحجار","❤❤❤❤❤❤",0,0,12/25/2025
"@ŴOs959MaAHMedxź","عام جديد سعيد عليكم جميعآً ...❤",0,0,12/25/2025
"@ahmdhegazi8124","الفرص الإستثماريه و كيفية خروج الطبقه المتوسطه من الجري ف ف نفس المكان <br><br>و هل في فرصه لمحاضرات ؟؟",0,0,12/25/2025
"@wleedmohmed5163","شكرا استاذ اشرف",0,0,12/25/2025
"@SamuelA-u4o","What about gold and silver?",0,0,12/25/2025
"@salmanal_shuqiqi3099","نبغاك تتكلم اكثر و تركز على طرق الاستثمار الصحيحة و ايش افضل طرق الاستثمار مع الوضع الاقتصادي الحالي و هل برامج المستشار الآلي بتنفع الشخص المبتدىء في الاستثمار؟",0,0,12/25/2025
"@ALA19y","اذا كانت توقعات صحيحه وهذا بل غالب رح يكون العراق واحد من اكبر المتضررين بأ نزول النفط خاصه وانه يعاني من ديون داخليه كبيره ما اعرف شون الحكومه القادمه للعراق رح تتصرف الوضع حرج",0,0,12/25/2025
"@عارفذاكر","نريد سلسلة عن اقتصاد كل دولة عربية بشكل مختصر واكبر الشركات في كل دولة مثل ماسويت سليلة للاقتصاد الاسلامي",0,0,12/25/2025
"@ahorbrothers6910","ياريت لو تتكلم عن الوضع الاقتصادي في سوريا وفرص الاستثمار",0,0,12/25/2025
"@modynbn7805","حلقة مميز من المبدع . أشرف ابراهيم ...",0,0,12/25/2025
"@UniqueExcerpts","👍",0,0,12/25/2025
"@مقلاع-أبو-عيسي","عليه أفضل الصلاة وأتم التسليم ❤❤❤",0,0,12/25/2025
